business_type,years_in_business,mobile_money_txn_frequency,mobile_money_txn_volume_naira,airtime_topup_consistency,savings_frequency,avg_savings_balance_naira,utility_payment_timeliness,rent_payment_timeliness,repayment_history_score,avg_payment_delay_days,income_consistency_score,social_capital_score,wallet_balance_volatility,default
Trading,7.821901475417195,1.164754381866377,15437.625303453522,0.7312433582176562,9.403588893749019,5937.957710466901,0.7012897313312902,0.636866830643207,0.6043588324023437,8.023191258397654,0.378163088380863,0.8572338694565071,0.689793618220473,1
Transportation,3.0572327208472188,16.35427872792414,28641.809214673453,0.7052974582058936,2.819134518710324,14768.23442013722,0.8149436326679343,0.7844747507025561,0.7389658873677304,2.6004974967016277,0.6640418294363524,0.8696034936977384,0.5180456599738257,0
Trading,3.049020672094907,14.248804224926275,32811.088225237116,0.8400712637407632,5.681897724450048,13794.471847294879,0.3899577823094497,0.8039317284103938,0.8332279921126672,10.359795802708405,0.7196963419994199,0.817050878276653,0.8042894812312668,0
Transportation,1.0391509546050142,21.35033189381189,22669.416213816494,0.41832765837445873,4.946019235993623,7441.280189930507,0.8386282648991219,0.7653709376459885,0.8877505233477756,3.134134577220751,0.907237316315851,0.8116693606319091,0.45363131490902986,1
Trading,2.245050580680453,6.365657627847931,15502.985999496468,0.9013164005309068,7.050369877868209,9513.49475876011,0.9392883910334588,0.53308452824979,0.7292179096148954,14.680648796312028,0.878005040169998,0.5534159067782192,0.10859748429810277,0
Trading,4.5747327905878405,14.001717270051167,17471.160840024048,0.6282211891488179,4.545854260873382,13865.46808867062,0.8471639604945324,0.7423369419209005,0.8225983033046602,5.585329204708467,0.5748085618766453,0.681298714511845,0.25097367933830783,0
Trading,5.0607826202523745,17.181122128081952,19918.858967157208,0.5103696417451108,5.52446816155451,33750.10822856153,0.8577030218247323,0.6588937235684547,0.669117753472209,1.155288420833995,0.46764441461975986,0.617555114448141,0.1833803859512039,1
Farming,5.570569331607207,26.560588882963675,18210.960589624858,0.6921980153595806,10.85660411492811,16870.05200674802,0.9091384186776426,0.8781831119438159,0.600474631515685,2.0576911587278675,0.43363748324473894,0.6680726670940946,0.16543644809267502,0
Trading,0.6908457304905358,20.657479734363392,55840.02673693867,0.6894318260639378,2.114239880448398,9007.239327584184,0.8800026026049149,0.41002156180716187,0.8368329529263817,1.727879298815159,0.4667485086553194,0.6518495068793724,0.20028256785816617,0
Trading,2.9438140828964925,8.532094313049106,26768.489333241352,0.8466291866289773,5.992600704895563,11385.574482170661,0.5634867707783772,0.6368072140124559,0.8279701394937066,6.514725848080291,0.7371198893551169,0.8906646775243687,0.3648209467764833,0
Craft/Artisan,1.1590132896002185,14.100186250234723,20169.148106183267,0.7387999328992312,2.657618507197238,22897.819157858226,0.7968019136341351,0.850413865707257,0.9359469764932992,2.444553620671223,0.6736814789591703,0.6636845647254103,0.2197780368545028,0
Farming,4.416878999179447,25.088410821285528,28533.294832340787,0.6997125791434943,8.02304891869978,43306.015083436476,0.4458171608020942,0.9164992484118673,0.8134891640806112,5.574569772755692,0.7323046130556309,0.3122217351598428,0.18002587979196877,0
Farming,0.8609597077465964,8.39380107261546,38846.596582807724,0.8726054244719877,3.8198135625691982,6165.804935308735,0.7261045144927277,0.8665671104586689,0.7997216843241763,6.201518158232053,0.44642818094371206,0.8472573357861122,0.6894458923448384,1
Trading,1.4837676391416859,17.370845853021034,22258.053155171427,0.897446050858907,6.115609320755302,29140.279730434348,0.40094716391902113,0.7990409824177094,0.7645307839915074,4.137559396296274,0.6991668746985185,0.7392847309899776,0.2345846756962793,0
Farming,6.285257755423634,17.927036379789794,44182.74964432512,0.64237375114897,2.026005198191525,10732.750753937746,0.7917791959119994,0.625988593879859,0.7426786522539097,11.656245065459133,0.815644548747331,0.4886707340874466,0.71523018177947,1
Trading,2.453888627124113,14.913735520633884,13371.345143247923,0.514082973497066,9.874619493584516,4285.708742928047,0.9874904632892911,0.506724636625653,0.7410208505490752,5.853898944267556,0.6681661357053847,0.594083180738835,0.17463202131073952,0
Transportation,8.823377565114155,39.56601426239132,51236.98931077043,0.8533712883177875,6.218369750766991,3731.015396586593,0.7960073063214588,0.7826694134896524,0.8521874030803532,0.7947312013235776,0.7917187953578155,0.563863027780787,0.512491933366973,0
Trading,5.669004353399115,14.69814832441961,26771.046101312157,0.5204770691538884,6.413296543193522,33993.41942046121,0.8234992385835258,0.7747153468250938,0.8194403403032945,5.891954785040272,0.5703712149607457,0.4209064422578821,0.6071345450674842,0
Freelance Services,3.070045506702773,21.59812127494238,26202.057220590952,0.4185236550432103,8.487184863040127,36951.07942938482,0.9098964219989778,0.8428218995369351,0.8571304974224894,4.045217556488632,0.9227629110318346,0.6618282244280943,0.24983103741912632,0
Freelance Services,6.948213657668857,11.869591038245726,18376.7603627058,0.725940672103269,2.245774421209288,8970.011507053609,0.8222077265190005,0.7733786353032727,0.4247954942861057,0.46818341954945836,0.5622498680113386,0.10515590919076011,0.3189527145781576,0
Trading,3.266883007963487,22.221983935995233,13693.580539164766,0.9295873188937787,4.154933073760389,11516.070178500904,0.5312566281124009,0.4771719210962025,0.5825965539995607,10.066686034988415,0.2760974910456035,0.6459059178727521,0.5521857840184463,1
Trading,6.049747687903383,24.96630077481548,10757.198477834565,0.7447169937518814,6.5101624847394435,3836.6264541151577,0.5162585445290467,0.8133191728600577,0.6868208620833988,7.024394404742478,0.7383115646566834,0.9556474972866771,0.38099998682966246,1
Trading,2.157736601918074,13.296287706031215,17685.012917801385,0.619177254154743,0.7140349703753461,22775.226381746055,0.7462250944559823,0.7218710454686366,0.7023815109392852,3.542039181231004,0.23704297125789783,0.5793955767090541,0.7893416937070102,1
Transportation,7.2137929142280575,17.562385478251738,37168.62503427814,0.956282576905764,1.03611994442217,13096.936954049648,0.43953629177985437,0.9651111752781182,0.5834013975247172,2.659431996053543,0.8964999582407888,0.47318010550741296,0.30318193469093213,0
Trading,0.9433774291560161,10.837761840873014,15855.898698918829,0.8717610370645472,3.5362130236324876,4507.085198029392,0.7125332782988583,0.7154899201298254,0.7329416558087436,9.477071495997752,0.5780465583069554,0.6675297183907068,0.06043298661177059,1
Craft/Artisan,1.4818486302475777,8.844769503600867,11479.906185571595,0.7197400359587045,2.5770070709541475,15418.425441015868,0.7625175118920332,0.5878544846172761,0.6002116324882403,5.589408999789393,0.5804721777385586,0.3171425060121314,0.26931216064677393,1
Craft/Artisan,1.7111626578940422,26.29436346000165,16317.836935864347,0.6252996890731375,4.9684099592384925,5051.2699745188975,0.4381287555756459,0.8999668562405563,0.5840343249958393,0.2682760155079737,0.5615898817226717,0.6539980894167504,0.35931118768464615,0
Craft/Artisan,2.3435385016200834,13.567992432930817,21771.165186486363,0.49918066548920165,7.567296424816632,19736.947702872505,0.8778486173722451,0.5654342608416266,0.3853367016563988,13.587694539628863,0.538033178729333,0.459163503864024,0.06381222233199203,1
Farming,4.68794545073439,1.0,22247.26430688828,0.7278840242606701,8.249640981258693,6260.626937653053,0.5840711808722847,0.7394479525883907,0.8011889090367095,4.60456062460316,0.438655269191427,0.8091886253461739,0.05082641963262074,1
Freelance Services,3.717595562850804,32.122849251948985,25062.02172227858,0.5521034492967202,11.428231945305992,16914.870375162962,0.6883314678659253,0.6846861691573837,0.8372623112928723,11.168422063876458,0.5454900217168396,0.7941047246006557,0.30380096103217985,0
Trading,6.096038713701088,11.58323741549915,47473.81098680567,0.6882244881230661,5.932126668130854,8458.078239539587,0.7950284629041663,0.795315386866406,0.8854074456096027,4.7575236845538065,0.5802297352366219,0.48998076540079827,0.17809728751259887,0
Farming,7.892555765841475,16.029015650015754,53481.43915196129,0.7830788410101233,6.463076395105239,2550.41294702313,0.4968357856819981,0.9383835949111138,0.8750310744612853,3.1941120630997446,0.35845391799137366,0.5268166706387016,0.3751143552675422,0
Farming,0.843588145385905,31.12725204395452,81064.82141237699,0.777650616064112,5.925358313592204,26830.991943151286,0.65595660718612,0.6472463580180399,0.6342052574663108,5.193796655979322,0.14959365330308283,0.5743742419838392,0.12518493008376194,1
Freelance Services,8.512217451220838,16.866063246498882,11007.156991675467,0.7877110195412714,6.960804794019479,27879.699106796754,0.6505825173802635,0.45321142652839735,0.7157002554517149,15.765219103878403,0.8374554797099486,0.5180914886175907,0.19088945044388778,0
Transportation,3.2138786700910478,16.69330718238509,16802.17873878223,0.5968506824589926,7.195102224974422,9271.974578602265,0.6541042247592489,0.5179297314544217,0.6981014874173622,3.7675017489905427,0.8058608849389208,0.2484242096143698,0.08910139655315552,1
Craft/Artisan,10.890747614656654,8.174615643595734,39504.38021984617,0.47918658608327375,8.766353278443164,16189.165995411553,0.7156192711225797,0.7416466671423743,0.2526585600687307,2.209582241093035,0.21215691494656738,0.41099264237219313,0.0651233207186594,0
Trading,2.0812822425256408,4.921330402979468,20958.149167552256,0.6543080632612267,8.75462475481309,18155.422693037188,0.8379300695951849,0.3872583225537116,0.7888472853134788,5.021306705208248,0.7065840124286458,0.4706947482078298,0.16310351371711015,0
Freelance Services,0.6116190838907547,16.668909883230974,43192.94965216636,0.48315762152566116,7.558089818537841,18570.742111888896,0.7048097062471971,0.7826094670659256,0.6672118899435693,11.770936826815065,0.7986372274716561,0.5619301531153617,0.16924632532647735,1
Farming,5.711883617593623,20.90247819259916,30149.161371559407,0.39525012583110203,10.530518464961434,44708.50136586677,0.6649340729944065,0.47795892403569207,0.529137183348629,3.1856446450628915,0.8345326642378507,0.842735497420859,0.13361401974951104,0
Farming,5.475488002623658,20.44420326568618,64123.25153048751,0.6071329652581713,6.0802711789165675,17885.734129770386,0.6240554152413792,0.6346752196882769,0.8064726708259238,25.548150967748462,0.9388327860708756,0.66429728586394,0.1410748613317729,1
Freelance Services,1.5166313846910704,14.149911356246275,47738.518305641155,0.4098859105204047,4.1652969021072614,10400.820858926594,0.5847707834181367,0.8923728332696477,0.7096977134389653,0.6828460316133411,0.31685533956732137,0.6463639420984882,0.3036578055459782,1
Farming,1.6522498733319029,18.16206239477554,48221.446277990115,0.29755275853183255,4.6558648437365235,18025.47500817255,0.7983057186364257,0.8457806160387993,0.6490644467534683,6.272593166419567,0.5646339814708643,0.9313867073585979,0.13621438034161915,1
Farming,6.400275337386008,3.302320037376262,21449.80031992585,0.9094415873444242,5.682495459173279,9887.596727537079,0.779397359915841,0.7859932021684345,0.5540588801131898,4.567457092733587,0.8174063148552052,0.9273940965464055,0.10138556214194751,0
Transportation,4.844122493174401,21.681336165563827,25499.051508699133,0.5404993204911506,2.749094756901264,6336.692355207975,0.4896034311737651,0.5628910684569945,0.6440226052940593,2.660587264357683,0.8475318695855378,0.5308064867087988,0.1550450383664762,1
Trading,2.978820215289991,19.29124675816037,22745.226958335712,0.741253797213561,4.159897316540628,31376.617791541445,0.7697392279797078,0.5327633443653279,0.5358030514521968,14.104529522983144,0.7293060377725077,0.5367792485419324,0.13705258307069057,1
Farming,5.182989951519994,33.78928715346286,11751.77205029838,0.8071027049667701,2.580487114794522,19417.15711228386,0.6714690109638319,0.5301091647565265,0.8252843145794858,5.912378035624507,0.8824267784665053,0.2596951283921852,0.3188254955493115,1
Trading,4.518253787501934,18.059837171432378,60444.02991911596,0.8786003416717884,7.031880784904904,3629.558616379176,0.7121723524666345,0.5759544337883737,0.6240449707126172,12.523993468913785,0.42591636032344055,0.5034149288387252,0.14761447456345872,1
Trading,1.8052935862224004,10.458645182831368,40536.70017253924,0.526253125319491,7.061463297384444,8278.641567226397,0.5213367190941735,0.44251038375050394,0.30371153753559715,2.2339534037446422,0.4638489626532991,0.6745554644131083,0.3985537613582453,1
Craft/Artisan,6.7181742942181755,17.594214927289446,22253.06613132707,0.8216978745141231,0.6932549196229072,22705.18723483143,0.5990271564542775,0.8420677456782237,0.688037075123724,4.507125591396722,0.3837844541709124,0.629097022781453,0.3424631241154256,0
Transportation,5.881967451048025,15.377601599873305,55134.22132894288,0.93320650682903,4.037753570273131,4470.800659828845,0.8130181317712012,0.7311268303585483,0.7091425708282555,1.531495943493982,0.1513018037651319,0.43162792331226424,0.5415598008494965,0
Farming,3.778615918447095,21.477662950163182,19020.97875995016,0.8948984220425485,11.475566537760784,7886.80796847849,0.8107721447613232,0.7478580308131617,0.707522088207544,12.089600615443372,0.7649203432577898,0.6466927230864251,0.04420237907054788,0
Farming,6.403044580743705,18.215136493801488,9789.11215407855,0.5620129659815551,7.889340023428514,86082.09670170449,0.5440193991952776,0.9142933957271594,0.6850328968581674,2.6053477220291854,0.601746284046595,0.6100903791023187,0.9845761358790657,0
Farming,11.755186106809779,7.92042639157885,46819.42051462724,0.9134885026272759,7.363009509135584,10596.099912957516,0.8271624612117607,0.7251008181594027,0.7762687026902891,1.8339717188841873,0.4038205609800231,0.90187856018273,0.178714854158277,0
Transportation,1.6354248224016927,4.914053694447844,13316.935789363572,0.8905992172815738,4.007240228300969,28506.44986365341,0.6259194090626339,0.8683560450025493,0.9048802879979052,10.240985964037232,0.6673431642107317,0.49273641550996944,0.7307218428861108,1
Freelance Services,3.0801908667690836,20.10326562106413,24156.855583930796,0.8121681601256728,6.8618476621176985,38189.92050987804,0.25705720584397446,0.5988347098371369,0.8599422601219364,12.70446307038149,0.7570624173180922,0.7955284540455675,0.2055902352483089,0
Freelance Services,3.194731922549295,29.064916328553913,30132.743169309062,0.5852939878870602,5.956470244835828,7073.083478556213,0.7661956755887999,0.9817317768647732,0.8578977249120611,4.325610267950058,0.7876080884067334,0.6544844482163766,0.24496482441384088,0
Farming,6.3105947933508135,18.634783072413754,33256.51409763102,0.6794073650507825,3.6097609261065253,16098.08663651691,0.4434288536309973,0.6927746392780684,0.9340691794479917,10.837075029808611,0.41406670076919944,0.2607886248439586,0.4144893253309337,1
Farming,2.320723648468896,24.50637883136166,42899.720121140424,0.8594654246274805,4.518631544779821,56453.59742824964,0.7718449068113983,0.6720936125854595,0.6723261542783349,5.960968792564707,0.5984199636730484,0.45756841464324616,0.28332791667487395,0
Farming,6.078916539723962,26.1024732336288,37029.43013266164,0.8741596525251887,4.586239743784354,18428.751683801398,0.5245806320956391,0.845430355412458,0.7328599521060637,6.536903377045395,0.6616091291175115,0.7443608056079867,0.7473387594974205,0
Transportation,2.5416858336862114,20.134334766357348,36404.253078279304,0.8039954752235755,1.5339802169818224,69972.88461986622,0.6081411771485637,0.458813038231396,0.8301982869850382,1.7967224646314781,0.4703161156874618,0.419372842198196,0.9150811295622976,1
Farming,1.475769262685259,11.484068097108734,17414.98845505745,0.4736487851070248,2.0292982026094526,8554.184592570511,0.9506453786623322,0.9466752722858863,0.6754512502461039,2.220278524698782,0.9202110422289078,0.8735259691117742,0.17655035135898345,0
Transportation,3.939683108787494,19.562464680364513,31629.134621285797,0.8491479478227147,5.401593650779033,47003.05855747277,0.6050185637267597,0.7764532032015794,0.5175263096456404,8.679917988087338,0.8136637326641178,0.6483154179962576,0.783151674531344,1
Transportation,2.4987317766192314,27.656583100803843,11753.983888801416,0.5234646679235205,3.456005725850748,13516.572333359285,0.6620614341691528,0.536284243939605,0.7192911839503084,3.562245223162355,0.7787946496172218,0.47796970722282484,0.055004603754118066,1
Farming,4.220697132673945,22.239124396799312,63524.16947708206,0.29190109012358234,5.097245590611825,10622.864157284366,0.631270082565805,0.7875744994044964,0.52075860303738,0.7724676501753798,0.7342567567619804,0.7815331741472915,0.2998361810863739,0
Farming,4.944268480600184,23.985962742629248,12438.96728161708,0.5832438879026214,1.1830414751304321,20910.95543452756,0.7553218206914981,0.6949695368969658,0.49285673589814505,6.2640588290400245,0.5056395347384773,0.4978296037183068,0.3843815521744815,1
Farming,0.9071631062425484,14.299630066465394,22235.78236867543,0.49578980338525086,8.403978021232694,12357.013505806528,0.7747192902845649,0.7139587139324519,0.8727793043331024,4.5094464792616105,0.549168838759779,0.8225659335629378,0.174590186554275,0
Trading,2.727295261786752,16.381169922036143,13024.912757718126,0.7422730914766932,12.241438324561095,12591.809755005204,0.9803756044476425,0.7085747677341443,0.4739361056984511,2.9466593515414665,0.8343285969881691,0.5984954913239801,0.10089294726184798,0
Trading,3.94199200394292,17.050181512797064,18005.067819397642,0.7421932022996978,9.082186798503155,18762.863197627095,0.6694942538770733,0.8061102209233897,0.7607810815626526,0.9734265332120452,0.48009755948252003,0.6231216661281932,0.11726652364140981,0
Craft/Artisan,6.421106719160768,17.589295979705632,27102.618572400832,0.8241753794293861,9.391604085480992,3769.0798147658334,0.6511137879611726,0.6160394728736848,0.8157852863487665,4.125628095646955,0.5635011526767598,0.8370825861930641,0.3668128262049698,0
Farming,5.91083082355591,27.343666528098872,20114.234868763237,0.3778135544775687,7.878367494002025,7638.378872671284,0.9689631098773338,0.7887272223950926,0.9272452096081174,4.311485136669058,0.8794031303370928,0.28937007109582125,0.2829809659685214,0
Trading,1.935505520635432,1.0,50480.14865195593,0.5688304860920046,6.796757523438328,22155.70140986123,0.661161666782152,0.27635701012031794,0.5086700877228504,4.813766258950106,0.7170988358044953,0.8351350074751549,0.1538654797836684,1
Transportation,3.3120244021306693,18.2443064366547,30479.071867009938,0.5521149535617121,6.259568701980913,26744.156907593475,0.7194530782552204,0.6937815649828252,0.712479634541986,0.2978175099994258,0.5742788569690224,0.644857552587321,0.0865614987391644,0
Craft/Artisan,5.1204374989390145,17.364028994441167,20856.056171768505,0.673591080331653,3.256420161153381,17155.24773006628,0.4185952643727799,0.8914920409729196,0.7613671365315782,7.720816486068659,0.7404606870316639,0.4465362745296956,0.396980727857157,0
Trading,3.1451178068718524,7.027990868446809,24997.470994524407,0.4299385609943837,8.0701672830827,16205.555347643616,0.7839257835218769,0.42961741990955615,0.36022057245303285,5.965489871002921,0.38694489888398154,0.5093665922413971,0.5833383147712013,1
Craft/Artisan,2.0929810995454385,23.37413773269972,52619.14213189765,0.5429430117492337,7.892125347440842,17705.65724685434,0.6911146738307673,0.8685084042897689,0.6349734790028747,1.087968813529304,0.8717853505231201,0.8353231620702819,0.33721479128183907,0
Freelance Services,3.6158577875222706,12.203998464440604,44350.4877670304,0.9068069909905474,4.610971241154724,26120.060338288105,0.8477225457198873,0.8955170421316427,0.8584955392664625,7.276599587479323,0.925047926600214,0.7711693513515356,0.5337384232521587,0
Transportation,4.796734190468863,15.143738805174722,14381.184630289541,0.6501644659111777,7.578012248732891,4922.83763002782,0.7023786656788795,0.6313433394979296,0.9815069049696346,6.791322875359452,0.7386969678870015,0.6076410856750045,0.293105010691817,0
Transportation,1.7840727878678793,32.790255262032346,18502.137727401514,0.7425821832794519,3.9181640991491498,9352.21232849113,0.7544591914302657,0.1415912707690923,0.4364539294996982,5.9277110112066955,0.7797322081953912,0.7031873869859597,0.11376998492633418,1
Trading,5.498890768142138,26.079789196312447,34931.154891361795,0.7898040894031276,4.109233894114634,12681.501581448754,0.8178894422814572,0.8160810593409428,0.47194168400954,3.035377868245911,0.6840114667105222,0.552135837668062,0.19674671516485093,0
Freelance Services,4.107425547568657,22.59589551316093,32674.54529206238,0.8382696677308314,8.325316047254994,15322.119572042511,0.40140613547734844,0.8162118812518899,0.8505630455806735,8.97065918340709,0.619012507345003,0.931632155918897,0.26518748675181025,0
Farming,5.6330097073433825,21.046215477155233,15097.586147314865,0.9345557331443471,7.291582300655657,3051.0860068855823,0.5930455224002592,0.7268425242616215,0.8020154005209834,13.395505621817263,0.971622222342062,0.9506322475164154,0.5173734882844743,1
Freelance Services,3.558093585614731,16.68255982043726,40620.15390883252,0.46674346766387836,5.304166989790083,5540.4139739360435,0.8649673251093433,0.5299306505077743,0.9252766420732457,4.218810258219759,0.6773929068301677,0.4378532584396866,0.11466397074684884,0
Transportation,10.650134772622135,33.995018122960815,16481.91870395767,0.7400331534372135,4.957001535612312,13204.826249823696,0.561614969024543,0.6410703500758522,0.6664639597626488,1.5633616818576104,0.31805146839952503,0.5434927268713903,0.02815103142162981,1
Trading,4.733558710296483,24.417341051521912,55111.00624855205,0.8635708429744382,6.524318247918382,27151.796779067292,0.9126655580506309,0.5718656722851115,0.6874928139563626,2.15597582591535,0.973063746770289,0.872985074272752,0.2349907012689636,0
Trading,6.061379735714017,12.00360068827798,35997.22157318857,0.6381399088028937,0.49379835380536186,9963.383857817184,0.7822556535879515,0.5160132119001383,0.7152845247648144,1.8616840287508123,0.7185736701516062,0.8146816350621819,0.2363184096223101,0
Transportation,5.483997754858935,6.799181774258768,14435.439697486812,0.8574837965082531,3.7266917464573055,8376.428708125051,0.7275759389748727,0.39675643831365026,0.4334282844607895,5.7740720011130415,0.9431388358600599,0.7354982923797955,0.5563845365341481,1
Transportation,3.280446956424329,22.534704015914155,20110.710527577532,0.92520635904389,2.2046726609525145,19342.65254300327,0.7954639406739332,0.6953870799518447,0.9623823309339793,6.074889384613533,0.7253586140039587,0.8353172564433883,0.07394133776056319,0
Trading,4.447538320209658,17.55304696097244,19919.34525770414,0.8624646950198492,6.035559202980551,10618.471093980668,0.833623584254926,0.5078987872619709,0.7103190205878849,0.31201350161767294,0.6500154935228547,0.4922282589547731,0.26161562735064675,1
Craft/Artisan,2.363781551945684,6.568494664430659,29375.96778324287,0.8649371423887127,9.265855381986679,24751.19198847016,0.6633616760620388,0.6588649707684189,0.28417858459634904,2.6214007605272265,0.7716103101237676,0.7820083062799665,0.021722255967098383,0
Craft/Artisan,10.16559450155898,21.428689325692655,24048.134527302085,0.7054384543264451,7.4314761584338935,11442.296324566687,0.707124572696995,0.4098682035067439,0.7304891778966583,5.929373908147334,0.785404375234954,0.6044138420290333,0.12109398380599819,0
Farming,5.094232355416367,15.847782717507835,14328.145485810248,0.6275441193300535,4.465506095680045,6120.192923320909,0.5126175977021233,0.6375632292975328,0.3412932441652999,5.592010937888085,0.8090352060022948,0.8301090098121843,0.0958471271142453,1
Farming,1.9940547458406852,22.24531940421976,12495.919994592557,0.40940207314019667,3.880209468655057,36113.33231357527,0.776841331969882,0.6769938416056741,0.8857165737335422,2.7978074180110837,0.43901842011387515,0.32082029110844185,0.5096590706014098,1
Trading,8.727796599969276,21.533921716647253,36386.85397714545,0.6517859518256034,3.738400805464777,31763.80309353358,0.8202026477464479,0.6979702076467689,0.6990137523157134,4.843173496932778,0.6651777383113248,0.4789965555692167,0.1183012500152063,0
Craft/Artisan,3.403792949809563,13.133887827649286,31490.156235352813,0.615597471232801,11.998851370664603,6844.251389293905,0.8239030664065887,0.5305873286280378,0.553131392216763,24.424375381737573,0.8575794537582321,0.5167218088207376,0.45608668875357483,0
Farming,6.629180563819072,23.06275811539364,28511.01139753227,0.7359237024312016,6.204186889527991,17623.570518345652,0.8242615124307049,0.8390869063401941,0.8090555946676294,4.87829467494502,0.623828804586722,0.5133731866005184,1.479126518643498,0
Craft/Artisan,0.8831796708224505,14.016759338920806,31222.757733153885,0.7412753353090827,6.599252820866546,10628.894158824973,0.8489931257452038,0.4517907063167792,0.8474351949898254,1.8683318405019664,0.18692814714916878,0.8436310771884284,0.6203493539683455,1
Farming,7.7274582362011115,14.536945014552229,19141.125538863704,0.5641060979612004,0.0,20606.150717374956,0.7985535559221536,0.8675978309668982,0.7553201715519327,3.6370267660119895,0.7232157877780317,0.1792176427832862,0.4903573275672769,1
Transportation,4.953747787464579,13.741828747028975,29768.194288924165,0.9532291052880199,2.4571842468189384,7237.405637272305,0.7420026974279454,0.47659156636622413,0.5943510600186204,10.123157430010059,0.5689244969383369,0.7390925097291322,0.8889211638976419,1
Trading,1.866328309599379,27.047795422450164,108681.62990803344,0.4034695509333868,5.867469354389638,24594.780920689478,0.7402731059778901,0.6380074205589037,0.44339947765075477,3.3520027450116485,0.8082898938838553,0.7321320483782231,0.6432139916343106,0
Trading,4.89543011316207,15.755420895565116,51329.03812878057,0.565776640968424,4.505513791296394,30836.86102893309,0.6168495732581131,0.2978717442480712,0.9350878749790202,4.28712096449834,0.3580115519735457,0.8310100740290116,0.5963541189923512,0
Craft/Artisan,9.525883023508655,28.979545444514017,22956.935079911556,0.47377302559542034,6.3991742406589855,6883.345538590534,0.6143170014693882,0.8065642153274177,0.7806812965543208,12.20697714626996,0.7844161852576876,0.7703580034346451,0.1992239161753839,1
Farming,2.418945374106222,32.26787896149488,20173.911506530243,0.8906313532720258,6.35963661304565,14008.087252418158,0.7742404340565571,0.8863547786577683,0.307733979627916,1.8941070307742383,0.6484098267424522,0.7575713065148818,0.3184917922767883,0
Farming,2.3938926105983285,12.09024690516441,5578.963756334521,0.7882456551389301,7.801356741061104,31293.80718073694,0.9114057443892297,0.6784350096336444,0.8809172578586452,5.441491964569404,0.5903863143529421,0.7571740443779202,0.2068359449364482,0
Freelance Services,3.244316678629475,1.0,48425.49857989639,0.8017894206597067,0.392515075581521,6627.919157079051,0.7617136418088291,0.5635793885110391,0.9061718497741451,3.62736633714168,0.6824518118690757,0.5252883179381937,0.4734349211692874,0
Freelance Services,3.915955132688739,26.356076346170184,41466.15969651771,0.9501297314251763,2.6843142502939292,8365.081631559138,0.6088136048225734,0.7233528254717476,0.5619994292769896,6.327389958004501,0.3988721693163887,0.5726412116173197,0.028329899966098426,1
Craft/Artisan,6.914062861230651,15.264224821118871,19948.2084623155,0.7058205501434746,5.701163016166117,21230.977658839816,0.7446789358473981,0.6385380755819371,0.9534797933832849,3.5247441068547234,0.9214636600626093,0.5926814471220058,0.36379804927812887,1
Trading,5.140512615013842,11.070508694944069,12241.177769280057,0.8665837220955933,4.057790375049942,11938.426674488204,0.8092064236492844,0.7531401352689672,0.44434349610682855,1.3203385244770418,0.749978302508853,0.761813653930043,0.6307982224140202,0
Transportation,3.242268436637646,13.290255150776254,14251.292826463236,0.8504513014914813,5.0691672425682395,4435.109839173244,0.6613724230450659,0.6210643507679257,0.7264649616051329,1.6831679006533364,0.5401304871684626,0.7634928748371776,0.17045991137021219,0
Craft/Artisan,4.579514824515033,14.681489429071766,34352.11350761588,0.674962615902414,6.327082264030084,10676.990397365182,0.7714932334428205,0.8542804810883959,0.7311007733866461,11.486022362419355,0.4834879449274034,0.7144176673874356,0.13842794485076979,0
Farming,10.516085899759103,28.377544725549917,25613.186525074587,0.85959291429355,3.765200888545555,45365.55193419305,0.265119464609897,0.34564703325159085,0.44205041023322467,5.219572051195689,0.6981881870742704,0.3134706632108923,0.34071159210745544,1
Trading,5.7433101189935485,19.279289914540115,39354.8937065174,0.8616573964121574,6.576810367779979,56614.58054607687,0.5767056244231316,0.4313297794821837,0.8469376070742883,4.035026890712778,0.5088360977141967,0.7087522715146569,0.43858332939629474,1
Craft/Artisan,3.4981044168905564,28.268789040865084,28213.157499316854,0.7977946739549996,7.631953594034314,8553.01825381495,0.457458464574171,0.6554349512074258,0.4727971754338798,13.706860206639558,0.6681251780246316,0.4553382162519979,0.11914297006295908,1
Farming,3.1732442984960874,21.953760954227963,45785.25420462211,0.6625520110184179,6.1952372042939405,7049.336575355522,0.6026526615986763,0.555034464848934,0.59053948855281,6.484804388815174,0.6928763394898937,0.4486931245324398,0.31282582164984024,1
Transportation,4.396082956874422,15.526154208396125,32967.13144301088,0.5384039750742179,8.162183337948543,9695.252679387573,0.8253522218759125,0.6959029494163514,0.5372717095307494,3.296542220536455,0.564629172780417,0.6911743427257327,0.4821659888879469,0
Freelance Services,6.859187529607962,14.877142374325942,42439.61237010795,0.8216088120926749,0.0,47161.36484016232,0.6056871362225488,0.645270887342405,0.946870913534683,5.936868724721229,0.49409671751547124,0.42878012579004804,0.46969000616518863,0
Transportation,2.1605971405667446,22.49287000599681,8524.282411399437,0.656685747629817,4.2418951418696595,24087.91621162229,0.5706006261011436,0.6174274743650291,0.7650735069454442,11.371393920988854,0.7386243240357027,0.5276489454741645,0.08644516574562591,1
Farming,6.261177656628171,24.56340503466167,13644.747611914816,0.9657091173957983,8.676992726710818,37229.6063301038,0.8521047395465093,0.6741207609464592,0.94375501833688,8.671736214330053,0.871178395181018,0.3578253874234893,0.05710937414209472,0
